observation_time,observation,upstream_receipt,observation_retrieval,available_at,observation_source,quality_status,qc_field,raw_report,observation_file,observation_sha256
2026-09-12 11:51:00+00:00,18.9,2026-09-12 11:54:08.697000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121151Z 07005KT 10SM FEW045 FEW080 SCT130 SCT250 19/14 A3013 RMK AO2 SLP203 T01890144 10189 20167 52016 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 12:51:00+00:00,22.2,2026-09-12 12:54:11.228000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121251Z 08004KT 10SM FEW040 SCT080 SCT130 BKN250 22/17 A3013 RMK AO2 SLP202 T02220167 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 13:51:00+00:00,23.3,2026-09-12 13:54:08.788000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121351Z 13007KT 10SM SCT020 BKN080 BKN140 BKN250 23/18 A3013 RMK AO2 SLP204 T02330183 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 14:51:00+00:00,23.3,2026-09-12 14:54:09.078000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121451Z 15009KT 10SM BKN022 BKN130 BKN250 23/18 A3014 RMK AO2 SLP207 T02330178 53004 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 15:51:00+00:00,23.9,2026-09-12 15:54:12.998000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121551Z 15009KT 10SM BKN026 BKN130 BKN250 24/17 A3013 RMK AO2 SLP204 T02390172 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 16:51:00+00:00,24.4,2026-09-12 16:54:08.942000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121651Z 17009KT 10SM SCT029 BKN130 BKN250 24/18 A3014 RMK AO2 SLP204 T02440178 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 17:51:00+00:00,24.4,2026-09-12 17:54:09.470000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121751Z 16012KT 10SM FEW029 SCT090 BKN250 24/16 A3013 RMK AO2 SLP202 T02440161 56005 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 18:51:00+00:00,25.0,2026-09-12 18:54:10.193000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121851Z 15011KT 10SM FEW040 BKN250 25/17 A3012 RMK AO2 SLP199 T02500167 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 19:51:00+00:00,24.4,2026-09-12 19:54:11.485000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 121951Z 16012KT 10SM FEW040 SCT160 BKN250 24/17 A3010 RMK AO2 SLP193 T02440172 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 20:51:00+00:00,23.9,2026-09-12 20:54:15.483000+00:00,2026-09-17 21:00:42.258700+00:00,2026-09-17 21:00:42.258700+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 122051Z 17012KT 10SM FEW045 SCT140 BKN250 24/16 A3009 RMK AO2 SLP189 T02390156 58013 $,data/raw/metar/20260917T210042257721Z_KJFK.json,fa858063cc392de10936ecd4357d3f59ed26643633e88632ac1225e142af9dd9
2026-09-12 21:51:00+00:00,23.3,2026-09-12 21:54:10.522000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 122151Z 15012KT 10SM FEW045 SCT150 BKN250 23/16 A3008 RMK AO2 SLP186 T02330156 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-12 22:51:00+00:00,22.2,2026-09-12 22:54:11.407000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 122251Z 16009KT 10SM FEW045 SCT150 BKN250 22/16 A3009 RMK AO2 SLP188 T02220156 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-12 23:51:00+00:00,22.2,2026-09-12 23:54:07.922000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 122351Z 14007KT 10SM FEW045 SCT140 BKN250 22/14 A3008 RMK AO2 SLP186 T02220144 56002 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 00:51:00+00:00,21.7,2026-09-13 00:54:07.213000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 130051Z 14007KT 10SM FEW045 SCT140 BKN250 22/15 A3009 RMK AO2 SLP188 T02170150 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 01:51:00+00:00,22.2,2026-09-13 01:54:09.310000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 130151Z 15005KT 10SM FEW045 BKN150 BKN250 22/17 A3009 RMK AO2 SLP189 T02220167 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 02:51:00+00:00,22.2,2026-09-13 02:54:08.445000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 130251Z 14007KT 10SM FEW045 SCT150 BKN250 22/17 A3008 RMK AO2 SLP185 T02220167 58002 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 03:51:00+00:00,21.7,2026-09-13 03:54:25.263000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,8,METAR KJFK 130351Z 09004KT 10SM FEW045 SCT150 BKN230 22/17 A3006 RMK SLP178 T02170167 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 04:51:00+00:00,21.7,2026-09-13 04:54:08.452000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,8,METAR KJFK 130451Z 13006KT 10SM BKN039 BKN150 BKN230 22/18 A3005 RMK SLP177 T02170178 402500167 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 05:51:00+00:00,21.7,2026-09-13 05:54:08.966000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,8,METAR KJFK 130551Z 13007KT 10SM FEW038 BKN150 BKN230 22/18 A3004 RMK SLP171 T02170178 10222 20211 56014 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 06:51:00+00:00,22.2,2026-09-13 06:54:10.125000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,8,METAR KJFK 130651Z 12006KT 10SM FEW038 BKN050 BKN140 BKN230 22/19 A3000 RMK SLP160 T02220189 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 07:51:00+00:00,22.2,2026-09-13 07:58:05.982000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,8,METAR KJFK 130751Z 11005KT 10SM FEW038 BKN048 BKN140 OVC230 22/19 A2999 RMK SLP154 T02220194 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 08:51:00+00:00,22.2,2026-09-13 08:54:10.868000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 130851Z 10007KT 10SM -RA BKN012 BKN018 OVC040 22/20 A2996 RMK AO2 RAB43 SLP145 P0000 60000 T02220200 56026 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 09:51:00+00:00,22.8,2026-09-13 09:54:09.613000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 130951Z 11007KT 10SM BKN010 BKN014 OVC038 23/21 A2993 RMK AO2 RAE11B31E46 SLP136 P0000 T02280211 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 10:51:00+00:00,22.8,2026-09-13 10:54:09.598000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131051Z 15009KT 10SM OVC007 23/22 A2992 RMK AO2 RAB0957E27 SLP131 P0022 T02280222 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 11:51:00+00:00,23.3,2026-09-13 11:54:06.832000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131151Z 17010KT 4SM -RA BR OVC006 23/23 A2991 RMK AO2 RAB28 CIG 004V010 SLP129 P0003 60025 70025 T02330228 10233 20217 56016 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 12:51:00+00:00,22.8,2026-09-13 12:54:08.159000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131251Z 23008KT 5SM RA BR BKN006 OVC015 23/22 A2991 RMK AO2 CIG 004V010 SLP129 P0003 T02280222 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 13:51:00+00:00,22.8,2026-09-13 13:54:12.975000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131351Z VRB05KT 4SM RA BR BKN007 BKN015 OVC022 23/22 A2991 RMK AO2 SLP127 P0018 T02280222 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 14:44:00+00:00,21.7,2026-09-13 14:48:02.800000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 131444Z 35008KT 3SM -RA BR FEW006 OVC011 22/21 A2991 RMK AO2 P0013 T02170211 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 14:51:00+00:00,21.7,2026-09-13 14:54:10.192000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131451Z 01007KT 6SM -RA BR BKN011 OVC019 22/21 A2991 RMK AO2 SLP127 P0013 60034 T02170211 58001 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 15:47:00+00:00,22.0,2026-09-13 15:51:17.077000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 131547Z 36003KT 5SM RA BR SCT006 BKN021 OVC090 22/21 A2989 RMK AO2 CIG 006 W P0007 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 15:51:00+00:00,21.7,2026-09-13 15:54:09.520000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131551Z 35004KT 5SM -RA BR SCT006 BKN023 OVC090 22/21 A2989 RMK AO2 CIG 006 W SLP122 P0007 T02170211 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 16:51:00+00:00,22.8,2026-09-13 16:54:09.743000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131651Z 35006KT 10SM FEW007 BKN023 BKN029 OVC130 23/22 A2988 RMK AO2 RAE22 SLP119 P0003 T02280217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 17:14:00+00:00,22.8,2026-09-13 17:18:13.044000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 131714Z 36008KT 10SM -RA FEW006 BKN010 BKN023 BKN140 OVC250 23/21 A2988 RMK AO2 RAB13 P0000 T02280211 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 17:51:00+00:00,23.3,2026-09-13 17:54:13.714000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131751Z 36008KT 10SM SCT009 BKN023 BKN044 BKN140 BKN250 23/22 A2986 RMK AO2 RAB13E30 SLP110 P0000 60044 T02330217 10233 20217 58012 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 18:41:00+00:00,25.6,2026-09-13 18:44:31.564000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,SPECI KJFK 131841Z 00000KT 10SM SCT014 SCT140 BKN250 26/22 A2985 RMK AO2 T02560222 PNO $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 18:51:00+00:00,25.6,2026-09-13 18:54:08.437000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131851Z 00000KT 10SM SCT014 SCT140 BKN250 26/22 A2985 RMK AO2 SLP108 T02560222 PNO $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 19:51:00+00:00,26.7,2026-09-13 19:54:09.554000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 131951Z 22008KT 10SM SCT020 BKN080 BKN140 BKN250 27/23 A2985 RMK AO2 SLP107 T02670228 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 20:51:00+00:00,26.7,2026-09-13 20:54:13.372000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 132051Z 21005KT 10SM SCT025 BKN080 BKN250 27/22 A2984 RMK AO2 SLP105 6//// T02670222 57005 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 21:51:00+00:00,24.4,2026-09-13 21:54:16.653000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 132151Z 21006KT 10SM SCT032 BKN045 BKN130 BKN250 24/22 A2984 RMK AO2 SLP104 T02440217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 22:51:00+00:00,25.0,2026-09-13 22:54:09.196000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 132251Z 19003KT 10SM FEW025 BKN033 BKN080 BKN250 25/22 A2985 RMK AO2 SLP107 T02500217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-13 23:51:00+00:00,23.3,2026-09-13 23:54:21.162000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 132351Z 18007KT 10SM FEW025 BKN033 BKN080 BKN250 23/22 A2986 RMK AO2 SLP110 6//// T02330217 53005 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 00:51:00+00:00,23.3,2026-09-14 00:54:13.930000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140051Z 20008KT 10SM BKN034 BKN055 BKN250 23/22 A2988 RMK AO2 SLP117 T02330222 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 01:51:00+00:00,23.3,2026-09-14 01:54:14.090000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140151Z 20006KT 10SM FEW032 FEW060 FEW250 23/22 A2989 RMK AO2 SLP121 T02330222 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 02:51:00+00:00,23.3,2026-09-14 02:57:09.249000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140251Z 24007KT 10SM FEW250 23/22 A2989 RMK AO2 SLP121 T02330222 50011 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 03:51:00+00:00,22.2,2026-09-14 03:54:15.524000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140351Z 21004KT 10SM FEW250 22/22 A2987 RMK AO2 SLP116 T02220217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 04:51:00+00:00,22.8,2026-09-14 04:54:10.492000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140451Z 24006KT 10SM BKN210 BKN250 23/22 A2986 RMK AO2 SLP110 T02280217 402670217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 05:51:00+00:00,23.3,2026-09-14 05:54:10.348000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140551Z 27008KT 10SM FEW120 SCT210 BKN240 23/22 A2986 RMK AO2 SLP111 T02330217 10233 20222 55010 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 06:51:00+00:00,23.3,2026-09-14 06:54:10.138000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140651Z 27006KT 10SM FEW160 SCT210 SCT240 23/22 A2986 RMK AO2 SLP110 T02330217 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 07:51:00+00:00,23.9,2026-09-14 07:54:11.059000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140751Z 35007KT 10SM BKN040 BKN160 BKN250 24/19 A2986 RMK AO2 SLP112 T02390194 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 08:51:00+00:00,22.8,2026-09-14 08:54:06.709000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140851Z 33014G22KT 10SM FEW045 SCT160 BKN200 BKN250 23/18 A2988 RMK AO2 SLP118 T02280178 53007 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 09:51:00+00:00,22.2,2026-09-14 09:54:07.477000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 140951Z 34009KT 10SM FEW045 BKN090 BKN250 22/17 A2991 RMK AO2 SLP127 T02220172 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 10:51:00+00:00,22.2,2026-09-14 10:54:09.371000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 141051Z 33010KT 10SM SCT065 BKN085 BKN250 22/17 A2994 RMK AO2 SLP140 T02220172 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 11:51:00+00:00,21.7,2026-09-14 11:54:12.806000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 141151Z 35011G21KT 10SM FEW036 BKN120 BKN250 22/13 A2998 RMK AO2 PK WND 34026/1114 SLP152 7//// T02170128 10239 20217 53035 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 12:51:00+00:00,22.2,2026-09-14 12:54:11.219000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 141251Z 35010G18KT 10SM FEW036 SCT120 BKN250 22/13 A3000 RMK AO2 SLP160 T02220133 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 13:51:00+00:00,22.8,2026-09-14 13:54:07.287000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 141351Z 35012G21KT 10SM FEW040 FEW120 SCT250 23/12 A3003 RMK AO2 SLP167 T02280122,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 14:51:00+00:00,22.8,2026-09-14 14:54:08.289000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 141451Z 34012G19KT 10SM FEW045 FEW120 23/12 A3005 RMK AO2 SLP176 T02280117 53023,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 15:51:00+00:00,23.3,2026-09-14 15:54:09.314000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,4,METAR KJFK 141551Z 33009KT 10SM FEW046 FEW250 23/12 A3006 RMK AO2 SLP179 T02330117,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
2026-09-14 16:51:00+00:00,23.9,2026-09-14 16:54:11.455000+00:00,2026-09-17 21:00:42.094736+00:00,2026-09-17 21:00:42.094736+00:00,KJFK METAR,basic_screen_pass,12,METAR KJFK 141651Z 36012G20KT 10SM FEW050 FEW250 24/12 A3007 RMK AO2 SLP180 T02390117 $,data/raw/metar/20260917T210042093891Z_KJFK.json,0e7b04e9d376d5ca83beae9fa1dccba7dce645475923f6ec33b84e27fcc03f5e
